Order_ID,Order_Date,Customer_Name,Age,Gender,County,Branch,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Salesperson,Customer_Type
ORD05581,2025-12-19,Lilian Achieng,49,Male,Nairobi,Nairobi CBD,TV,LG OLED 65 inch,4,195000,5,741000.0,508963.76,232036.24,M-Pesa,Alice,New
ORD05582,2025-06-05,Brian Kimani,41,Male,Nakuru,Nakuru,Accessories,AirPods Pro,1,36000,10,32400.0,20319.45,12080.55,Cash,Brian,Returning
ORD05583,2025-04-04,Ann Kiptoo,38,Female,Nairobi,Nairobi CBD,Laptop,MacBook Air M4,1,210000,10,189000.0,113793.84,75206.16,Visa,Faith,Returning
ORD05584,2025-03-21,Joseph Otieno,40,Female,Kisumu,Kisumu,Smartphone,iPhone 16,1,185000,15,157250.0,123881.39,33368.61,Mastercard,David,Returning
ORD05585,2025-11-19,Mercy Kimani,63,Male,Nairobi,Nairobi CBD,Smartphone,Tecno Camon 40,1,28000,0,28000.0,21645.71,6354.29,M-Pesa,John,Returning
ORD05586,2025-03-21,Rose Wanjiku,60,Female,Uasin Gishu,Eldoret,TV,Hisense 43 inch,1,43000,5,40850.0,31575.98,9274.02,M-Pesa,Brian,Returning
ORD05587,2025-03-23,Grace Mutiso,51,Female,Kiambu,Thika,TV,Hisense 43 inch,4,43000,5,163400.0,124241.5,39158.5,M-Pesa,Alice,Returning
ORD05588,2025-02-01,Samuel Maina,55,Male,Kisumu,Kisumu,Smartphone,Redmi Note 14,3,38000,10,102600.0,70499.17,32100.83,M-Pesa,John,New
ORD05589,2025-12-10,Alice Achieng,59,Female,Uasin Gishu,Eldoret,Smartphone,Samsung Galaxy S25,3,145000,5,413250.0,270162.55,143087.45,M-Pesa,David,Returning
ORD05590,2025-07-21,Joy Omondi,55,Male,Nairobi,Westlands,Laptop,Dell Inspiron,4,87000,0,348000.0,239966.36,108033.64,Mastercard,David,New
ORD05591,2025-09-17,Peter Kariuki,57,Female,Nairobi,Nairobi CBD,TV,Hisense 43 inch,4,43000,15,146200.0,116158.06,30041.94,Mastercard,Faith,New
ORD05592,2025-09-19,James Kariuki,26,Female,Kisumu,Kisumu,Smartphone,Redmi Note 14,1,38000,0,38000.0,30007.17,7992.83,Visa,John,Returning
ORD05593,2025-01-27,Esther Achieng,56,Male,Kisumu,Kisumu,Laptop,Lenovo ThinkPad,1,115000,10,103500.0,71415.42,32084.58,Visa,Mercy,Returning
ORD05594,2025-07-06,Brian Otieno,42,Female,Nairobi,Westlands,Smartphone,Samsung Galaxy S25,1,145000,0,145000.0,102231.78,42768.22,Visa,Alice,Returning
ORD05595,2025-03-10,John Wanjiku,23,Male,Nairobi,Nairobi CBD,TV,Hisense 43 inch,3,43000,15,109650.0,71186.64,38463.36,M-Pesa,Grace,Returning
ORD05596,2025-10-19,Daniel Maina,27,Female,Kisumu,Kisumu,Smartphone,Samsung Galaxy S25,4,145000,15,493000.0,298363.16,194636.84,Mastercard,Kevin,Returning
ORD05597,2025-04-28,Mercy Achieng,21,Male,Nakuru,Nakuru,Laptop,Lenovo ThinkPad,2,115000,15,195500.0,146022.86,49477.14,Cash,Alice,New
ORD05598,2025-07-28,Peter Kamau,29,Female,Kiambu,Thika,Smartphone,Redmi Note 14,3,38000,10,102600.0,65256.82,37343.18,Cash,Mercy,Returning
ORD05599,2025-08-31,Faith Kiptoo,38,Female,Nairobi,Nairobi CBD,TV,LG OLED 65 inch,4,195000,0,780000.0,547141.92,232858.08,M-Pesa,Kevin,Returning
ORD05600,2025-05-07,David Maina,44,Male,Nairobi,Nairobi CBD,Accessories,Power Bank,3,4200,0,12600.0,9158.64,3441.36,Mastercard,John,Returning
ORD05601,2025-07-15,Peter Maina,56,Male,Mombasa,Mombasa,TV,Hisense 43 inch,2,43000,5,81700.0,53160.18,28539.82,Mastercard,David,Returning
ORD05602,2025-07-28,Daniel Mwangi,18,Male,Nairobi,Westlands,Smartphone,Tecno Camon 40,4,28000,10,100800.0,68345.08,32454.92,M-Pesa,Grace,Returning
ORD05603,2025-12-07,Joy Wanjiku,57,Female,Nakuru,Nakuru,Accessories,Wireless Mouse,4,2800,10,10080.0,6305.38,3774.62,M-Pesa,Brian,Returning
ORD05604,2025-12-04,Faith Kiptoo,52,Male,Mombasa,Mombasa,Laptop,Lenovo ThinkPad,1,115000,5,109250.0,75628.83,33621.17,M-Pesa,John,Returning
ORD05605,2025-09-20,Joy Achieng,40,Male,Nakuru,Nakuru,Smartphone,Tecno Camon 40,1,28000,5,26600.0,19266.88,7333.12,Mastercard,Brian,New
ORD05606,2025-03-07,Ann Kamau,43,Male,Kisumu,Kisumu,Laptop,Dell Inspiron,1,87000,0,87000.0,60178.57,26821.43,M-Pesa,David,New
ORD05607,2025-03-31,David Achieng,37,Male,Uasin Gishu,Eldoret,TV,Samsung 55 inch,2,82000,10,147600.0,101340.98,46259.02,Cash,John,New
ORD05608,2025-11-06,Esther Otieno,58,Male,Nakuru,Nakuru,TV,LG OLED 65 inch,3,195000,5,555750.0,337353.33,218396.67,Mastercard,Kevin,New
ORD05609,2025-11-09,Michael Mwangi,21,Female,Nakuru,Nakuru,TV,Hisense 43 inch,2,43000,10,77400.0,58337.15,19062.85,Cash,John,New
ORD05610,2025-09-07,Samuel Kiptoo,31,Male,Nairobi,Nairobi CBD,Accessories,Mechanical Keyboard,1,9500,0,9500.0,6155.46,3344.54,Mastercard,David,Returning
ORD05611,2025-10-30,Joseph Wanjiku,53,Male,Nairobi,Nairobi CBD,Laptop,HP EliteBook,1,98000,5,93100.0,58899.11,34200.89,Cash,Grace,Returning
ORD05612,2025-04-24,Brian Omondi,23,Female,Nakuru,Nakuru,TV,Hisense 43 inch,3,43000,5,122550.0,96547.45,26002.55,M-Pesa,Alice,Returning
ORD05613,2025-09-08,Peter Mwangi,62,Male,Uasin Gishu,Eldoret,TV,Samsung 55 inch,3,82000,5,233700.0,161184.76,72515.24,Cash,Alice,New
ORD05614,2025-03-01,Lilian Mutiso,51,Female,Kiambu,Thika,Laptop,Lenovo ThinkPad,1,115000,15,97750.0,72294.04,25455.96,M-Pesa,Alice,New
ORD05615,2025-07-10,John Kimani,20,Male,Mombasa,Mombasa,Accessories,Wireless Mouse,2,2800,10,5040.0,3231.7,1808.3,Mastercard,Grace,New
ORD05616,2025-04-27,Grace Otieno,44,Female,Nairobi,Nairobi CBD,Accessories,Wireless Mouse,4,2800,0,11200.0,8196.49,3003.51,Visa,Alice,New
ORD05617,2025-05-28,Alice Kiptoo,59,Male,Nairobi,Westlands,TV,Samsung 55 inch,1,82000,10,73800.0,50265.39,23534.61,M-Pesa,Brian,New
ORD05618,2025-06-04,Ann Maina,43,Female,Nakuru,Nakuru,Laptop,Lenovo ThinkPad,1,115000,10,103500.0,69434.71,34065.29,Cash,Brian,Returning
ORD05619,2025-01-28,Mercy Wanjiku,40,Female,Uasin Gishu,Eldoret,Accessories,AirPods Pro,4,36000,10,129600.0,80355.18,49244.82,Mastercard,Faith,New
ORD05620,2025-11-12,Mercy Kamau,56,Male,Nakuru,Nakuru,TV,Hisense 43 inch,3,43000,15,109650.0,69850.89,39799.11,M-Pesa,Kevin,New
ORD05621,2025-06-12,Brian Otieno,21,Female,Nakuru,Nakuru,Smartphone,Samsung Galaxy S25,3,145000,15,369750.0,260961.59,108788.41,Cash,Brian,New
ORD05622,2025-05-05,John Kimani,51,Female,Nairobi,Westlands,TV,Hisense 43 inch,2,43000,5,81700.0,61969.0,19731.0,M-Pesa,Alice,New
ORD05623,2025-09-07,Faith Mwangi,35,Male,Kisumu,Kisumu,Accessories,Wireless Mouse,3,2800,0,8400.0,6508.59,1891.41,M-Pesa,Kevin,New
ORD05624,2025-07-30,Peter Mwangi,65,Female,Nairobi,Nairobi CBD,Laptop,Lenovo ThinkPad,4,115000,5,437000.0,272283.92,164716.08,Cash,John,New
ORD05625,2025-05-22,Grace Omondi,55,Male,Nairobi,Nairobi CBD,TV,Hisense 43 inch,2,43000,0,86000.0,62066.5,23933.5,Cash,Mercy,New
ORD05626,2025-07-12,Kevin Maina,36,Male,Nakuru,Nakuru,TV,Samsung 55 inch,1,82000,15,69700.0,52693.63,17006.37,Visa,Grace,Returning
ORD05627,2025-01-10,Rose Kariuki,41,Female,Kiambu,Thika,TV,LG OLED 65 inch,1,195000,0,195000.0,142250.85,52749.15,Visa,Brian,New
ORD05628,2025-06-23,Grace Kiptoo,56,Male,Uasin Gishu,Eldoret,Smartphone,Redmi Note 14,2,38000,5,72200.0,56238.37,15961.63,M-Pesa,Mercy,New
ORD05629,2025-07-07,Rose Kamau,33,Female,Kiambu,Thika,Accessories,Wireless Mouse,4,2800,5,10640.0,7938.19,2701.81,Mastercard,Grace,New
ORD05630,2025-10-20,Faith Kamau,38,Male,Kisumu,Kisumu,Accessories,Wireless Mouse,1,2800,15,2380.0,1761.92,618.08,Visa,Kevin,New
ORD05631,2025-07-22,Alice Omondi,20,Male,Kiambu,Thika,Laptop,Dell Inspiron,3,87000,0,261000.0,179124.13,81875.87,Visa,John,Returning
ORD05632,2025-08-05,Joy Otieno,49,Male,Kisumu,Kisumu,Accessories,Mechanical Keyboard,2,9500,5,18050.0,12916.98,5133.02,M-Pesa,Brian,Returning
ORD05633,2025-06-16,David Kamau,36,Female,Nairobi,Nairobi CBD,TV,Hisense 43 inch,2,43000,0,86000.0,52136.64,33863.36,Visa,Kevin,New
ORD05634,2025-10-14,Brian Maina,18,Male,Nairobi,Nairobi CBD,Laptop,HP EliteBook,2,98000,10,176400.0,112944.01,63455.99,Visa,Alice,Returning
ORD05635,2025-07-16,Joseph Kimani,19,Male,Kisumu,Kisumu,Accessories,Mechanical Keyboard,1,9500,10,8550.0,6452.38,2097.62,Visa,Kevin,Returning
ORD05636,2025-07-28,Alice Maina,44,Female,Nairobi,Nairobi CBD,TV,LG OLED 65 inch,1,195000,15,165750.0,121431.05,44318.95,M-Pesa,Brian,New
ORD05637,2025-01-07,Kevin Omondi,50,Male,Uasin Gishu,Eldoret,TV,Hisense 43 inch,2,43000,10,77400.0,58917.7,18482.3,Visa,David,New
ORD05638,2025-09-01,Alice Njoroge,28,Male,Uasin Gishu,Eldoret,Smartphone,iPhone 16,4,185000,10,666000.0,435297.25,230702.75,Cash,Kevin,New
ORD05639,2025-01-02,David Kamau,51,Female,Kisumu,Kisumu,Smartphone,iPhone 16,4,185000,10,666000.0,520003.91,145996.09,Mastercard,Alice,Returning
ORD05640,2025-03-10,Kevin Otieno,43,Female,Uasin Gishu,Eldoret,Laptop,Lenovo ThinkPad,4,115000,15,391000.0,309679.4,81320.6,M-Pesa,Alice,Returning
ORD05641,2025-11-14,Joseph Kimani,41,Female,Nairobi,Westlands,Laptop,HP EliteBook,1,98000,10,88200.0,55154.36,33045.64,Mastercard,Kevin,Returning
ORD05642,2025-12-19,Samuel Kariuki,36,Male,Mombasa,Mombasa,Accessories,Mechanical Keyboard,1,9500,0,9500.0,5767.73,3732.27,Visa,Alice,Returning
ORD05643,2025-08-24,Joy Otieno,29,Female,Mombasa,Mombasa,Accessories,Wireless Mouse,4,2800,10,10080.0,7078.2,3001.8,Cash,Kevin,New
ORD05644,2025-01-03,Grace Kiptoo,51,Female,Uasin Gishu,Eldoret,Smartphone,Tecno Camon 40,4,28000,0,112000.0,77921.58,34078.42,M-Pesa,Mercy,New
ORD05645,2025-07-11,Mary Kariuki,63,Male,Uasin Gishu,Eldoret,TV,Hisense 43 inch,3,43000,15,109650.0,70820.96,38829.04,M-Pesa,Mercy,New
ORD05646,2025-05-05,Kevin Kamau,20,Male,Kisumu,Kisumu,TV,LG OLED 65 inch,2,195000,15,331500.0,240214.44,91285.56,M-Pesa,Mercy,New
ORD05647,2025-11-11,Lilian Njoroge,23,Male,Mombasa,Mombasa,Laptop,HP EliteBook,3,98000,5,279300.0,204117.63,75182.37,Cash,John,New
ORD05648,2025-12-27,Esther Maina,39,Female,Kiambu,Thika,Accessories,Wireless Mouse,4,2800,10,10080.0,7014.82,3065.18,Cash,Mercy,New
ORD05649,2025-12-05,Lilian Maina,53,Female,Kisumu,Kisumu,Accessories,AirPods Pro,3,36000,15,91800.0,63723.69,28076.31,M-Pesa,Kevin,New
ORD05650,2025-03-04,Grace Wanjiku,46,Male,Nairobi,Nairobi CBD,Laptop,HP EliteBook,4,98000,10,352800.0,212465.47,140334.53,M-Pesa,Grace,Returning
ORD05651,2025-10-30,Alice Njoroge,65,Female,Uasin Gishu,Eldoret,TV,Samsung 55 inch,3,82000,0,246000.0,174078.61,71921.39,Cash,David,Returning
ORD05652,2025-11-30,Joseph Njoroge,41,Male,Mombasa,Mombasa,Smartphone,iPhone 16,1,185000,15,157250.0,124088.7,33161.3,Visa,Mercy,New
ORD05653,2025-10-22,Alice Otieno,41,Male,Kisumu,Kisumu,Accessories,Wireless Mouse,4,2800,0,11200.0,7956.08,3243.92,Cash,David,Returning
ORD05654,2025-01-05,Grace Mwangi,30,Male,Mombasa,Mombasa,Laptop,Dell Inspiron,3,87000,10,234900.0,168656.6,66243.4,Visa,Brian,Returning
ORD05655,2025-04-03,James Wanjiku,62,Female,Uasin Gishu,Eldoret,Accessories,AirPods Pro,1,36000,15,30600.0,22696.54,7903.46,Visa,Mercy,New
ORD05656,2025-11-07,Brian Kiptoo,41,Female,Uasin Gishu,Eldoret,Laptop,Lenovo ThinkPad,4,115000,0,460000.0,317008.48,142991.52,Cash,Kevin,Returning
ORD05657,2025-12-28,James Otieno,65,Male,Kiambu,Thika,Laptop,MacBook Air M4,2,210000,5,399000.0,252344.72,146655.28,M-Pesa,Brian,Returning
ORD05658,2025-12-30,Alice Kimani,30,Female,Kiambu,Thika,TV,LG OLED 65 inch,2,195000,15,331500.0,245423.57,86076.43,Visa,John,New
ORD05659,2025-03-12,Michael Achieng,63,Female,Nairobi,Nairobi CBD,Laptop,MacBook Air M4,4,210000,5,798000.0,632850.72,165149.28,M-Pesa,Alice,Returning
ORD05660,2025-10-26,Michael Kiptoo,28,Male,Nakuru,Nakuru,Accessories,Wireless Mouse,3,2800,10,7560.0,4865.28,2694.72,Mastercard,Kevin,Returning
ORD05661,2025-12-24,Mary Achieng,55,Male,Nakuru,Nakuru,Smartphone,Samsung Galaxy S25,3,145000,0,435000.0,291728.19,143271.81,Cash,Faith,New
ORD05662,2025-11-18,Mary Omondi,22,Female,Uasin Gishu,Eldoret,TV,Samsung 55 inch,3,82000,10,221400.0,165208.16,56191.84,Cash,David,New
ORD05663,2025-11-17,Kevin Mwangi,63,Male,Nakuru,Nakuru,Laptop,Dell Inspiron,2,87000,10,156600.0,98683.6,57916.4,Visa,David,New
ORD05664,2025-12-27,John Mutiso,28,Male,Nairobi,Nairobi CBD,Accessories,Mechanical Keyboard,4,9500,0,38000.0,30030.72,7969.28,Visa,Faith,Returning
ORD05665,2025-10-29,Lilian Kimani,61,Male,Mombasa,Mombasa,Accessories,Power Bank,3,4200,5,11970.0,9454.61,2515.39,Mastercard,Brian,Returning
ORD05666,2025-09-18,James Otieno,29,Female,Kisumu,Kisumu,Laptop,MacBook Air M4,1,210000,10,189000.0,125167.52,63832.48,Mastercard,Alice,New
ORD05667,2025-05-28,Rose Maina,37,Male,Kiambu,Thika,Laptop,MacBook Air M4,2,210000,5,399000.0,266315.08,132684.92,Cash,Mercy,Returning
ORD05668,2025-07-22,Rose Otieno,48,Male,Uasin Gishu,Eldoret,Accessories,Wireless Mouse,4,2800,5,10640.0,6623.29,4016.71,Mastercard,Kevin,Returning
ORD05669,2025-08-08,James Kiptoo,26,Female,Nairobi,Westlands,Smartphone,Tecno Camon 40,3,28000,0,84000.0,52368.71,31631.29,M-Pesa,Alice,New
ORD05670,2025-06-01,James Wanjiku,61,Male,Mombasa,Mombasa,Smartphone,Tecno Camon 40,4,28000,0,112000.0,82092.41,29907.59,Mastercard,Grace,New
ORD05671,2025-09-13,Ann Achieng,57,Male,Nakuru,Nakuru,Accessories,Mechanical Keyboard,1,9500,10,8550.0,5926.34,2623.66,Cash,Alice,New
ORD05672,2025-01-23,Daniel Kamau,43,Female,Kisumu,Kisumu,Accessories,Wireless Mouse,3,2800,10,7560.0,4912.89,2647.11,Cash,Mercy,New
ORD05673,2025-07-18,Rose Maina,25,Female,Nairobi,Westlands,TV,LG OLED 65 inch,2,195000,0,390000.0,273345.14,116654.86,Cash,David,New
ORD05674,2025-11-14,Daniel Kiptoo,27,Male,Uasin Gishu,Eldoret,Accessories,Wireless Mouse,3,2800,5,7980.0,5064.95,2915.05,M-Pesa,Alice,New
ORD05675,2025-12-28,Esther Maina,58,Male,Kiambu,Thika,Accessories,Mechanical Keyboard,2,9500,5,18050.0,11786.61,6263.39,Cash,John,New
ORD05676,2025-05-05,Kevin Mutiso,59,Male,Nakuru,Nakuru,Accessories,Mechanical Keyboard,3,9500,0,28500.0,17899.22,10600.78,Cash,Brian,New
ORD05677,2025-03-11,Kevin Achieng,45,Male,Uasin Gishu,Eldoret,Laptop,HP EliteBook,1,98000,0,98000.0,78142.93,19857.07,Mastercard,David,New
ORD05678,2025-07-18,Peter Kimani,58,Female,Uasin Gishu,Eldoret,TV,Hisense 43 inch,1,43000,5,40850.0,29521.08,11328.92,Mastercard,John,New
ORD05679,2025-02-27,Esther Njoroge,19,Female,Nakuru,Nakuru,Laptop,MacBook Air M4,4,210000,15,714000.0,511873.95,202126.05,Visa,John,New
ORD05680,2025-06-11,James Achieng,48,Male,Kiambu,Thika,Smartphone,Redmi Note 14,2,38000,15,64600.0,44695.6,19904.4,M-Pesa,Brian,Returning
ORD05681,2025-11-01,Peter Njoroge,20,Female,Kiambu,Thika,Laptop,HP EliteBook,2,98000,10,176400.0,129808.16,46591.84,M-Pesa,Brian,Returning
ORD05682,2025-01-10,Michael Kariuki,51,Female,Uasin Gishu,Eldoret,TV,Samsung 55 inch,2,82000,0,164000.0,103668.91,60331.09,Visa,Faith,New
ORD05683,2025-12-06,Brian Achieng,52,Male,Uasin Gishu,Eldoret,Accessories,Power Bank,3,4200,10,11340.0,8055.7,3284.3,Mastercard,Faith,Returning
ORD05684,2025-09-21,Rose Kiptoo,43,Female,Kiambu,Thika,TV,Samsung 55 inch,2,82000,15,139400.0,105013.56,34386.44,Cash,Grace,New
ORD05685,2025-09-28,Mercy Kamau,21,Female,Nairobi,Westlands,Accessories,AirPods Pro,3,36000,10,97200.0,64303.88,32896.12,Mastercard,David,New
ORD05686,2025-06-21,Peter Njoroge,23,Female,Nairobi,Westlands,Laptop,Lenovo ThinkPad,1,115000,10,103500.0,68621.49,34878.51,Visa,Grace,New
ORD05687,2025-11-23,Daniel Kiptoo,27,Female,Uasin Gishu,Eldoret,Smartphone,Redmi Note 14,1,38000,0,38000.0,27632.96,10367.04,Cash,Grace,New
ORD05688,2025-06-26,Mary Njoroge,37,Female,Kiambu,Thika,Laptop,MacBook Air M4,4,210000,10,756000.0,597758.0,158242.0,Cash,Grace,New
ORD05689,2025-11-21,Michael Wanjiku,32,Female,Mombasa,Mombasa,Smartphone,Tecno Camon 40,2,28000,15,47600.0,30372.49,17227.51,Visa,David,Returning
ORD05690,2025-08-02,Joy Omondi,28,Female,Kisumu,Kisumu,Accessories,Wireless Mouse,3,2800,10,7560.0,5075.86,2484.14,Mastercard,Mercy,New
ORD05691,2025-01-25,Joy Mwangi,25,Male,Kisumu,Kisumu,Smartphone,Samsung Galaxy S25,2,145000,15,246500.0,173456.81,73043.19,Mastercard,Faith,Returning
ORD05692,2025-09-11,Joseph Wanjiku,25,Male,Nairobi,Nairobi CBD,Laptop,Lenovo ThinkPad,4,115000,5,437000.0,300614.68,136385.32,Visa,David,Returning
ORD05693,2025-12-06,Samuel Kariuki,37,Male,Nairobi,Nairobi CBD,Laptop,Lenovo ThinkPad,4,115000,15,391000.0,303399.17,87600.83,Cash,John,New
ORD05694,2025-07-03,Mercy Mutiso,29,Male,Nakuru,Nakuru,Laptop,Lenovo ThinkPad,2,115000,0,230000.0,162673.14,67326.86,M-Pesa,Faith,Returning
ORD05695,2025-11-07,Grace Njoroge,47,Male,Kisumu,Kisumu,TV,Samsung 55 inch,2,82000,0,164000.0,123972.29,40027.71,Visa,John,New
ORD05696,2025-01-12,Ann Otieno,31,Female,Kisumu,Kisumu,Accessories,Mechanical Keyboard,3,9500,0,28500.0,19630.66,8869.34,Visa,David,New
ORD05697,2025-11-11,Mercy Maina,23,Male,Nairobi,Westlands,Laptop,Lenovo ThinkPad,3,115000,15,293250.0,216600.74,76649.26,Visa,Kevin,Returning
ORD05698,2025-10-21,Michael Achieng,62,Male,Kiambu,Thika,Smartphone,Tecno Camon 40,3,28000,15,71400.0,47232.74,24167.26,Visa,David,New
ORD05699,2025-04-25,Ann Mutiso,18,Male,Kiambu,Thika,Accessories,AirPods Pro,3,36000,10,97200.0,67831.68,29368.32,Cash,Alice,Returning
ORD05700,2025-09-18,Samuel Njoroge,22,Male,Nairobi,Westlands,Accessories,Wireless Mouse,4,2800,5,10640.0,7153.56,3486.44,Mastercard,David,Returning
ORD05701,2025-05-10,Kevin Kariuki,44,Female,Nairobi,Westlands,Smartphone,Redmi Note 14,3,38000,15,96900.0,59721.83,37178.17,Mastercard,Alice,New
ORD05702,2025-08-05,Esther Kamau,49,Female,Kiambu,Thika,TV,Hisense 43 inch,4,43000,0,172000.0,126920.01,45079.99,Visa,Grace,Returning
ORD05703,2025-01-08,James Omondi,18,Female,Mombasa,Mombasa,Laptop,Dell Inspiron,2,87000,10,156600.0,116515.51,40084.49,Cash,Kevin,New
ORD05704,2025-08-02,Ann Mwangi,64,Female,Kiambu,Thika,Accessories,AirPods Pro,2,36000,10,64800.0,48712.57,16087.43,Visa,Brian,New
ORD05705,2025-01-17,Samuel Njoroge,30,Female,Nairobi,Nairobi CBD,TV,Samsung 55 inch,4,82000,10,295200.0,221809.01,73390.99,M-Pesa,Grace,New
ORD05706,2025-10-03,Faith Kimani,30,Male,Nakuru,Nakuru,TV,Samsung 55 inch,1,82000,0,82000.0,61577.02,20422.98,Cash,Faith,Returning
ORD05707,2025-04-07,Samuel Maina,24,Male,Kiambu,Thika,Accessories,AirPods Pro,1,36000,5,34200.0,27152.82,7047.18,Mastercard,Faith,Returning
ORD05708,2025-06-25,Esther Kamau,22,Female,Nairobi,Westlands,Smartphone,Tecno Camon 40,2,28000,10,50400.0,35643.07,14756.93,Mastercard,Mercy,New
ORD05709,2025-03-24,Daniel Kiptoo,40,Male,Uasin Gishu,Eldoret,Accessories,Mechanical Keyboard,3,9500,5,27075.0,17084.54,9990.46,Visa,Brian,Returning
ORD05710,2025-09-26,Mary Kimani,18,Male,Mombasa,Mombasa,Smartphone,Redmi Note 14,4,38000,0,152000.0,103102.4,48897.6,Cash,David,Returning
ORD05711,2025-07-29,Samuel Kiptoo,30,Male,Uasin Gishu,Eldoret,TV,LG OLED 65 inch,1,195000,10,175500.0,129423.59,46076.41,Mastercard,Grace,New
ORD05712,2025-04-17,Esther Kimani,59,Female,Nairobi,Nairobi CBD,TV,LG OLED 65 inch,2,195000,10,351000.0,231000.64,119999.36,Mastercard,John,Returning
ORD05713,2025-10-02,Peter Omondi,62,Female,Mombasa,Mombasa,Accessories,Power Bank,2,4200,0,8400.0,5755.06,2644.94,M-Pesa,Alice,Returning
ORD05714,2025-09-06,Mercy Achieng,19,Male,Nairobi,Nairobi CBD,Accessories,Power Bank,1,4200,15,3570.0,2732.58,837.42,M-Pesa,Mercy,Returning
ORD05715,2025-06-05,John Achieng,28,Male,Mombasa,Mombasa,TV,Samsung 55 inch,3,82000,10,221400.0,157348.33,64051.67,Visa,Kevin,New
ORD05716,2025-10-05,Brian Kariuki,55,Male,Nakuru,Nakuru,Smartphone,Samsung Galaxy S25,1,145000,0,145000.0,91948.52,53051.48,M-Pesa,Kevin,New
ORD05717,2025-12-08,Faith Kariuki,55,Male,Kisumu,Kisumu,Laptop,Dell Inspiron,2,87000,10,156600.0,93971.86,62628.14,M-Pesa,Kevin,Returning
ORD05718,2025-12-13,James Achieng,60,Female,Uasin Gishu,Eldoret,Smartphone,Tecno Camon 40,2,28000,15,47600.0,29013.96,18586.04,Visa,David,New
ORD05719,2025-12-13,Joy Omondi,58,Male,Kiambu,Thika,Smartphone,iPhone 16,3,185000,10,499500.0,390286.76,109213.24,Visa,Brian,Returning
ORD05720,2025-05-29,Brian Kiptoo,38,Female,Kisumu,Kisumu,Laptop,MacBook Air M4,3,210000,5,598500.0,371583.35,226916.65,Visa,Brian,New
ORD05721,2025-04-11,Grace Kiptoo,23,Male,Kiambu,Thika,Smartphone,Samsung Galaxy S25,2,145000,15,246500.0,191853.08,54646.92,M-Pesa,Mercy,Returning
ORD05722,2025-08-27,Brian Kimani,39,Female,Nairobi,Nairobi CBD,Smartphone,Redmi Note 14,2,38000,15,64600.0,40028.37,24571.63,Mastercard,David,Returning
ORD05723,2025-03-12,Lilian Achieng,53,Male,Nairobi,Westlands,TV,LG OLED 65 inch,2,195000,0,390000.0,306201.91,83798.09,Visa,Alice,Returning
ORD05724,2025-12-28,Michael Kariuki,20,Female,Nakuru,Nakuru,Laptop,Dell Inspiron,4,87000,5,330600.0,261071.65,69528.35,Mastercard,Grace,Returning
ORD05725,2025-10-11,Esther Mwangi,24,Female,Kisumu,Kisumu,Smartphone,Samsung Galaxy S25,4,145000,15,493000.0,331965.24,161034.76,Cash,John,Returning
ORD05726,2025-01-14,Mary Kiptoo,30,Female,Kisumu,Kisumu,TV,Samsung 55 inch,3,82000,0,246000.0,170793.56,75206.44,Cash,Alice,New
ORD05727,2025-02-11,James Mutiso,37,Male,Mombasa,Mombasa,Smartphone,iPhone 16,4,185000,0,740000.0,519031.62,220968.38,Visa,Faith,New
ORD05728,2025-03-20,Rose Otieno,21,Male,Kisumu,Kisumu,Accessories,Mechanical Keyboard,3,9500,0,28500.0,20967.17,7532.83,M-Pesa,Mercy,New
ORD05729,2025-08-25,Joseph Kariuki,45,Male,Nairobi,Westlands,Laptop,Dell Inspiron,4,87000,15,295800.0,186296.18,109503.82,Visa,John,New
ORD05730,2025-07-22,Faith Mutiso,59,Male,Nairobi,Nairobi CBD,Accessories,AirPods Pro,3,36000,0,108000.0,69921.66,38078.34,Cash,Kevin,Returning
ORD05731,2025-10-01,Michael Otieno,24,Female,Nairobi,Nairobi CBD,Accessories,Power Bank,4,4200,0,16800.0,10857.52,5942.48,Mastercard,Kevin,New
ORD05732,2025-09-17,Kevin Kamau,30,Female,Mombasa,Mombasa,Accessories,Mechanical Keyboard,4,9500,5,36100.0,22640.21,13459.79,Visa,Kevin,Returning
ORD05733,2025-05-14,Samuel Kamau,28,Male,Nakuru,Nakuru,Laptop,HP EliteBook,3,98000,5,279300.0,168336.02,110963.98,Mastercard,Alice,Returning
ORD05734,2025-02-01,Samuel Otieno,55,Male,Mombasa,Mombasa,Accessories,Mechanical Keyboard,1,9500,0,9500.0,6569.89,2930.11,Visa,Alice,New
ORD05735,2025-04-09,Alice Kiptoo,52,Female,Mombasa,Mombasa,Accessories,Power Bank,2,4200,0,8400.0,6267.2,2132.8,Cash,Grace,Returning
ORD05736,2025-07-16,Michael Mwangi,29,Female,Nakuru,Nakuru,Smartphone,iPhone 16,4,185000,0,740000.0,494892.97,245107.03,Cash,David,Returning
ORD05737,2025-11-05,John Mwangi,32,Male,Mombasa,Mombasa,Smartphone,Samsung Galaxy S25,1,145000,5,137750.0,87921.98,49828.02,Visa,Brian,New
ORD05738,2025-02-26,Ann Maina,64,Male,Nairobi,Westlands,Smartphone,Tecno Camon 40,3,28000,0,84000.0,51826.14,32173.86,Mastercard,Grace,New
ORD05739,2025-07-18,Samuel Njoroge,51,Female,Nairobi,Westlands,Accessories,Wireless Mouse,1,2800,15,2380.0,1850.98,529.02,Mastercard,Mercy,Returning
